timestamp,generatedElectricity,instanceElectricity_x,normalUsage,reverseUsage,instanceElectricity_y,instanceCurrents,instanceCurrentsT
1645193686,,,,,464.0,,
1645193706,,0.0,,,,,
1645193717,,,,,520.0,3.0,3.0
1645193746,,,,,532.0,,
1645193767,2655.027,0.0,,,,,
1645193777,,,,,492.0,3.0,2.0
1645193807,,,,,432.0,,
1645193827,,0.0,,,,,
1645193837,,,,,536.0,2.0,3.0
1645193866,,,,,532.0,,
1645193887,,0.0,,,,,
1645193897,,,,,428.0,2.0,2.0
1645193927,,,,,500.0,,
1645193947,,0.0,,,,,
1645193957,,,,,548.0,3.0,3.0
1645193987,,,,,476.0,,
1645194007,,0.0,,,,,
1645194017,,,,,512.0,2.0,3.0
1645194047,,,,,508.0,,
1645194067,2655.027,0.0,,,,,
1645194077,,,,,792.0,2.0,6.0
1645194107,,,,,500.0,,
1645194127,,0.0,,,,,
1645194137,,,,,468.0,2.0,3.0
1645194167,,,,,880.0,,
1645194187,,0.0,,,,,
1645194197,,,,,568.0,3.0,3.0
1645194227,,,,,928.0,,
1645194247,,0.0,,,,,
1645194257,,,,,1288.0,2.0,10.0
1645194287,,,,,1372.0,,
1645194307,,0.0,,,,,
1645194317,,,,,1332.0,2.0,11.0
1645194347,,,,,1340.0,,
1645194367,2655.027,0.0,,,,,
1645194377,,,,,632.0,3.0,5.0
1645194407,,,,,744.0,,
1645194427,,0.0,,,,,
1645194437,,,,,736.0,3.0,5.0
1645194467,,,,,620.0,,
1645194487,,0.0,,,,,
1645194497,,,,,676.0,2.0,5.0
1645194527,,,,,712.0,,
1645194547,,0.0,,,,,
1645194557,,,,,688.0,2.0,5.0
1645194587,,,,,704.0,,
1645194600,,,24776.8,2076.5,,,
1645194607,,0.0,,,,,
1645194617,,,,,672.0,3.0,5.0
1645194647,,,,,896.0,,
1645194667,2655.027,0.0,,,,,
1645194677,,,,,716.0,3.0,5.0
1645194707,,,,,664.0,,
1645194727,,0.0,,,,,
1645194738,,,,,568.0,2.0,4.0
1645194768,,,,,688.0,,
1645194788,,0.0,,,,,
1645194798,,,,,664.0,2.0,5.0
1645194828,,,,,784.0,,
1645194848,,0.0,,,,,
1645194858,,,,,708.0,3.0,5.0
1645194888,,,,,500.0,,
1645194908,,0.0,,,,,
1645194918,,,,,576.0,2.0,4.0
1645194948,,,,,604.0,,
1645194968,2655.027,0.0,,,,,
1645194978,,,,,492.0,2.0,3.0
1645195008,,,,,520.0,,
1645195028,,0.0,,,,,
1645195038,,,,,516.0,2.0,3.0
1645195068,,,,,532.0,,
1645195088,,0.0,,,,,
1645195098,,,,,572.0,3.0,3.0
1645195128,,,,,780.0,,
1645195148,,0.0,,,,,
1645195158,,,,,632.0,2.0,4.0
1645195188,,,,,696.0,,
1645195208,,0.0,,,,,
1645195218,,,,,544.0,2.0,4.0
1645195248,,,,,600.0,,
1645195268,2655.027,0.0,,,,,
1645195278,,,,,668.0,3.0,4.0
1645195308,,,,,612.0,,
1645195328,,0.0,,,,,
1645195338,,,,,644.0,3.0,4.0
1645195368,,,,,548.0,,
1645195388,,0.0,,,,,
1645195398,,,,,608.0,2.0,4.0
1645195428,,,,,708.0,,
1645195448,,0.0,,,,,
1645195458,,,,,800.0,2.0,6.0
1645195488,,,,,544.0,,
1645195508,,0.0,,,,,
1645195518,,,,,700.0,3.0,4.0
1645195548,,,,,608.0,,
1645195568,2655.027,0.0,,,,,
1645195579,,,,,564.0,2.0,4.0
1645195608,,,,,928.0,,
1645195628,,0.0,,,,,
1645195639,,,,,600.0,2.0,4.0
1645195668,,,,,692.0,,
1645195688,,0.0,,,,,
1645195699,,,,,548.0,2.0,4.0
1645195728,,,,,560.0,,
1645195748,,0.0,,,,,
1645195759,,,,,704.0,3.0,5.0
1645195789,,,,,620.0,,
1645195809,,0.0,,,,,
1645195819,,,,,528.0,3.0,3.0
1645195849,,,,,620.0,,
1645195869,2655.027,0.0,,,,,
1645195879,,,,,568.0,2.0,4.0
1645195909,,,,,532.0,,
1645195929,,0.0,,,,,
1645195939,,,,,592.0,3.0,4.0
1645195969,,,,,708.0,,
1645195989,,0.0,,,,,
1645195999,,,,,600.0,3.0,3.0
1645196029,,,,,596.0,,
1645196049,,0.0,,,,,
1645196059,,,,,492.0,2.0,3.0
1645196089,,,,,568.0,,
1645196109,,0.0,,,,,
1645196119,,,,,600.0,2.0,4.0
1645196149,,,,,560.0,,
1645196169,2655.027,0.0,,,,,
1645196179,,,,,600.0,3.0,3.0
1645196209,,,,,480.0,,
1645196229,,0.0,,,,,
1645196239,,,,,552.0,3.0,3.0
1645196269,,,,,608.0,,
1645196289,,0.0,,,,,
1645196299,,,,,504.0,3.0,3.0
1645196329,,,,,628.0,,
1645196349,,0.0,,,,,
1645196359,,,,,652.0,3.0,4.0
1645196389,,,,,612.0,,
1645196400,,,24777.1,2076.5,,,
1645196409,,0.0,,,,,
1645196419,,,,,608.0,3.0,4.0
1645196449,,,,,604.0,,
1645196469,2655.027,0.0,,,,,
1645196479,,,,,568.0,3.0,4.0
1645196509,,,,,632.0,,
1645196529,,0.0,,,,,
1645196539,,,,,604.0,3.0,4.0
1645196569,,,,,552.0,,
1645196589,,0.0,,,,,
1645196600,,,,,604.0,3.0,4.0
1645196629,,,,,616.0,,
1645196649,,0.0,,,,,
1645196659,,,,,620.0,7.0,3.0
1645196689,,,,,1796.0,,
1645196709,,0.0,,,,,
1645196720,,,,,1792.0,14.0,4.0
1645196749,,,,,1868.0,,
1645196769,2655.027,0.0,,,,,
1645196780,,,,,1808.0,14.0,4.0
1645196810,,,,,1748.0,,
1645196830,,0.0,,,,,
1645196840,,,,,1872.0,14.0,4.0
1645196870,,,,,1860.0,,
1645196890,,0.0,,,,,
1645196900,,,,,1748.0,14.0,4.0
1645196930,,,,,1700.0,,
1645196950,,0.0,,,,,
1645196960,,,,,1768.0,14.0,4.0
1645196990,,,,,648.0,,
1645197010,,0.0,,,,,
1645197020,,,,,868.0,3.0,6.0
1645197050,,,,,648.0,,
1645197070,2655.027,0.0,,,,,
1645197080,,,,,604.0,3.0,4.0
1645197110,,,,,536.0,,
1645197130,,0.0,,,,,
1645197140,,,,,596.0,3.0,3.0
1645197170,,,,,572.0,,
1645197190,,0.0,,,,,
1645197200,,,,,608.0,3.0,4.0
1645197230,,,,,548.0,,
1645197250,,0.0,,,,,
1645197260,,,,,504.0,3.0,3.0
1645197290,,,,,620.0,,
1645197310,,0.0,,,,,
1645197320,,,,,624.0,3.0,4.0
1645197350,,,,,544.0,,
1645197370,2655.027,0.0,,,,,
1645197380,,,,,544.0,3.0,3.0
1645197410,,,,,564.0,,
1645197430,,0.0,,,,,
1645197440,,,,,572.0,3.0,4.0
1645197470,,,,,656.0,,
1645197490,,0.0,,,,,
1645197501,,,,,772.0,5.0,3.0
1645197530,,,,,780.0,,
1645197550,,0.0,,,,,
1645197561,,,,,624.0,3.0,4.0
1645197590,,,,,608.0,,
1645197610,,0.0,,,,,
1645197621,,,,,640.0,3.0,4.0
1645197650,,,,,640.0,,
1645197670,2655.027,0.0,,,,,
1645197680,,,,,548.0,3.0,4.0
1645197710,,,,,592.0,,
1645197730,,0.0,,,,,
1645197740,,,,,580.0,3.0,4.0
1645197771,,,,,616.0,,
1645197790,,0.0,,,,,
1645197800,,,,,732.0,3.0,5.0
1645197830,,,,,576.0,,
1645197851,,0.0,,,,,
1645197861,,,,,540.0,3.0,4.0
1645197891,,,,,656.0,,
1645197911,,0.0,,,,,
1645197921,,,,,604.0,3.0,4.0
1645197951,,,,,624.0,,
1645197971,2655.027,0.0,,,,,
1645197981,,,,,856.0,5.0,4.0
1645198011,,,,,556.0,,
1645198031,,0.0,,,,,
1645198041,,,,,676.0,3.0,4.0
1645198071,,,,,592.0,,
1645198091,,0.0,,,,,
1645198101,,,,,676.0,3.0,5.0
1645198131,,,,,676.0,,
1645198151,,0.0,,,,,
1645198161,,,,,572.0,3.0,4.0
1645198191,,,,,548.0,,
1645198200,,,24777.5,2076.5,,,
1645198211,,0.0,,,,,
1645198221,,,,,680.0,3.0,4.0
1645198251,,,,,592.0,,
1645198271,2655.027,0.0,,,,,
1645198281,,,,,600.0,3.0,4.0
1645198311,,,,,576.0,,
1645198331,,0.0,,,,,
1645198341,,,,,484.0,3.0,3.0
1645198371,,,,,564.0,,
1645198391,,0.0,,,,,
1645198402,,,,,568.0,3.0,4.0
1645198431,,,,,708.0,,
1645198451,,0.0,,,,,
1645198461,,,,,592.0,3.0,3.0
1645198490,,,,,468.0,,
1645198510,,0.0,,,,,
1645198520,,,,,500.0,2.0,3.0
1645198550,,,,,640.0,,
1645198570,2655.027,0.0,,,,,
1645198581,,,,,528.0,2.0,3.0
1645198610,,,,,500.0,,
1645198630,,0.0,,,,,
1645198640,,,,,776.0,2.0,6.0
1645198670,,,,,552.0,,
1645198690,,0.0,,,,,
1645198701,,,,,612.0,3.0,3.0
1645198730,,,,,632.0,,
1645198750,,0.0,,,,,
1645198760,,,,,512.0,2.0,4.0
1645198790,,,,,592.0,,
1645198810,,0.0,,,,,
1645198821,,,,,540.0,2.0,4.0
1645198850,,,,,572.0,,
1645198870,2655.027,0.0,,,,,
1645198881,,,,,664.0,3.0,4.0
1645198910,,,,,716.0,,
1645198931,,0.0,,,,,
1645198941,,,,,576.0,3.0,4.0
1645198971,,,,,592.0,,
1645198991,,0.0,,,,,
1645199001,,,,,568.0,2.0,4.0
1645199031,,,,,600.0,,
1645199051,,0.0,,,,,
1645199061,,,,,556.0,2.0,4.0
1645199091,,,,,504.0,,
1645199111,,0.0,,,,,
1645199121,,,,,628.0,3.0,4.0
1645199151,,,,,648.0,,
1645199171,2655.027,0.0,,,,,
1645199181,,,,,544.0,2.0,4.0
1645199211,,,,,596.0,,
1645199231,,0.0,,,,,
1645199241,,,,,500.0,2.0,4.0
1645199271,,,,,564.0,,
1645199291,,0.0,,,,,
1645199301,,,,,556.0,2.0,4.0
1645199331,,,,,472.0,,
1645199351,,0.0,,,,,
1645199361,,,,,556.0,2.0,4.0
1645199391,,,,,564.0,,
1645199411,,0.0,,,,,
1645199421,,,,,520.0,2.0,4.0
1645199451,,,,,560.0,,
1645199471,2655.027,0.0,,,,,
1645199481,,,,,528.0,2.0,4.0
1645199511,,,,,460.0,,
1645199531,,0.0,,,,,
1645199541,,,,,468.0,2.0,3.0
1645199571,,,,,524.0,,
1645199591,,0.0,,,,,
1645199601,,,,,512.0,2.0,3.0
1645199631,,,,,464.0,,
1645199651,,0.0,,,,,
1645199661,,,,,372.0,2.0,2.0
1645199691,,,,,480.0,,
1645199711,,0.0,,,,,
1645199722,,,,,488.0,2.0,3.0
1645199751,,,,,408.0,,
1645199771,2655.027,0.0,,,,,
1645199782,,,,,608.0,2.0,4.0
1645199811,,,,,440.0,,
1645199831,,0.0,,,,,
1645199842,,,,,744.0,5.0,3.0
1645199872,,,,,420.0,,
1645199892,,0.0,,,,,
1645199902,,,,,416.0,2.0,3.0
1645199932,,,,,472.0,,
1645199952,,0.0,,,,,
1645199962,,,,,464.0,2.0,3.0
1645199991,,,,,540.0,,
1645200000,,,24777.8,2076.5,,,
1645200012,,0.0,,,,,
1645200022,,,,,520.0,2.0,3.0
1645200052,,,,,488.0,,
1645200072,2655.027,0.0,,,,,
1645200082,,,,,420.0,2.0,3.0
1645200112,,,,,480.0,,
1645200132,,0.0,,,,,
1645200142,,,,,532.0,2.0,4.0
1645200172,,,,,484.0,,
1645200192,,0.0,,,,,
1645200202,,,,,420.0,2.0,3.0
1645200232,,,,,460.0,,
1645200252,,0.0,,,,,
1645200262,,,,,460.0,2.0,3.0
1645200292,,,,,428.0,,
1645200312,,0.0,,,,,
1645200322,,,,,692.0,4.0,4.0
1645200352,,,,,448.0,,
1645200372,2655.027,0.0,,,,,
1645200382,,,,,372.0,1.0,3.0
1645200412,,,,,1020.0,,
1645200432,,0.0,,,,,
1645200442,,,,,1096.0,1.0,10.0
1645200472,,,,,1040.0,,
1645200492,,0.0,,,,,
1645200502,,,,,1092.0,1.0,9.0
1645200532,,,,,968.0,,
1645200552,,0.0,,,,,
1645200562,,,,,1016.0,1.0,9.0
1645200592,,,,,324.0,,
1645200612,,0.0,,,,,
1645200622,,,,,268.0,1.0,2.0
1645200652,,,,,320.0,,
1645200672,2655.027,0.0,,,,,
1645200682,,,,,552.0,1.0,5.0
1645200712,,,,,268.0,,
1645200732,,0.0,,,,,
1645200742,,,,,372.0,1.0,3.0
1645200772,,,,,268.0,,
1645200792,,0.0,,,,,
1645200803,,,,,532.0,3.0,2.0
1645200833,,,,,332.0,,
1645200852,,0.0,,,,,
1645200863,,,,,268.0,1.0,2.0
1645200892,,,,,316.0,,
1645200913,,0.0,,,,,
1645200923,,,,,316.0,1.0,2.0
1645200953,,,,,272.0,,
1645200973,2655.027,0.0,,,,,
1645200983,,,,,320.0,1.0,3.0
1645201013,,,,,276.0,,
1645201033,,0.0,,,,,
1645201043,,,,,268.0,1.0,2.0
1645201073,,,,,408.0,,
1645201093,,0.0,,,,,
1645201103,,,,,544.0,1.0,5.0
1645201133,,,,,300.0,,
1645201153,,0.0,,,,,
1645201163,,,,,328.0,1.0,3.0
1645201193,,,,,280.0,,
1645201213,,0.0,,,,,
1645201223,,,,,328.0,1.0,3.0
1645201253,,,,,328.0,,
1645201273,2655.027,0.0,,,,,
1645201283,,,,,532.0,3.0,3.0
1645201313,,,,,376.0,,
1645201333,,0.0,,,,,
1645201343,,,,,296.0,1.0,3.0
1645201373,,,,,292.0,,
1645201393,,0.0,,,,,
1645201403,,,,,380.0,1.0,3.0
1645201433,,,,,276.0,,
1645201453,,0.0,,,,,
1645201463,,,,,280.0,1.0,3.0
1645201493,,,,,380.0,,
1645201513,,0.0,,,,,
1645201523,,,,,280.0,1.0,3.0
1645201553,,,,,292.0,,
1645201573,2655.027,0.0,,,,,
1645201583,,,,,332.0,1.0,3.0
1645201613,,,,,280.0,,
1645201633,,0.0,,,,,
1645201644,,,,,380.0,1.0,3.0
1645201673,,,,,280.0,,
1645201693,,0.0,,,,,
1645201703,,,,,284.0,1.0,3.0
1645201733,,,,,384.0,,
1645201753,,0.0,,,,,
1645201764,,,,,508.0,3.0,3.0
1645201793,,,,,280.0,,
1645201800,,,24778.0,2076.5,,,
1645201813,,0.0,,,,,
1645201824,,,,,384.0,1.0,3.0
1645201853,,,,,280.0,,
1645201873,2655.027,0.0,,,,,
1645201884,,,,,280.0,1.0,3.0
1645201914,,,,,344.0,,
1645201934,,0.0,,,,,
1645201944,,,,,280.0,1.0,3.0
1645201974,,,,,344.0,,
1645201994,,0.0,,,,,
1645202004,,,,,376.0,1.0,4.0
1645202034,,,,,272.0,,
1645202054,,0.0,,,,,
1645202064,,,,,372.0,1.0,3.0
1645202094,,,,,272.0,,
1645202114,,0.0,,,,,
1645202124,,,,,272.0,1.0,3.0
1645202154,,,,,376.0,,
1645202174,2655.027,0.0,,,,,
1645202184,,,,,272.0,1.0,3.0
1645202214,,,,,576.0,,
1645202234,,0.0,,,,,
1645202244,,,,,320.0,1.0,3.0
1645202274,,,,,268.0,,
1645202294,,0.0,,,,,
1645202304,,,,,316.0,1.0,3.0
1645202334,,,,,320.0,,
1645202354,,0.0,,,,,
1645202364,,,,,268.0,1.0,3.0
1645202394,,,,,320.0,,
1645202414,,0.0,,,,,
1645202424,,,,,316.0,1.0,3.0
1645202454,,,,,268.0,,
1645202474,2655.027,0.0,,,,,
1645202484,,,,,312.0,1.0,3.0
1645202514,,,,,276.0,,
1645202534,,0.0,,,,,
1645202544,,,,,572.0,1.0,5.0
1645202574,,,,,320.0,,
1645202594,,0.0,,,,,
1645202604,,,,,264.0,1.0,3.0
1645202634,,,,,320.0,,
1645202654,,0.0,,,,,
1645202665,,,,,320.0,1.0,3.0
1645202694,,,,,520.0,,
1645202714,,0.0,,,,,
1645202725,,,,,316.0,1.0,3.0
1645202754,,,,,320.0,,
1645202774,2655.027,0.0,,,,,
1645202785,,,,,300.0,1.0,3.0
1645202815,,,,,268.0,,
1645202834,,0.0,,,,,
1645202845,,,,,320.0,1.0,3.0
1645202874,,,,,316.0,,
1645202894,,0.0,,,,,
1645202905,,,,,268.0,1.0,3.0
1645202935,,,,,272.0,,
1645202955,,0.0,,,,,
1645202965,,,,,316.0,1.0,3.0
1645202995,,,,,316.0,,
1645203015,,0.0,,,,,
1645203025,,,,,268.0,1.0,3.0
1645203055,,,,,316.0,,
1645203075,2655.027,0.0,,,,,
1645203085,,,,,316.0,1.0,3.0
1645203115,,,,,316.0,,
1645203135,,0.0,,,,,
1645203145,,,,,268.0,1.0,3.0
1645203175,,,,,568.0,,
1645203195,,0.0,,,,,
1645203205,,,,,316.0,1.0,3.0
1645203235,,,,,264.0,,
1645203255,,0.0,,,,,
1645203265,,,,,316.0,1.0,3.0
1645203295,,,,,320.0,,
1645203315,,0.0,,,,,
1645203325,,,,,284.0,1.0,3.0
1645203355,,,,,272.0,,
1645203375,2655.027,0.0,,,,,
1645203385,,,,,284.0,1.0,3.0
1645203415,,,,,328.0,,
1645203435,,0.0,,,,,
1645203445,,,,,316.0,1.0,3.0
1645203475,,,,,268.0,,
1645203495,,0.0,,,,,
1645203505,,,,,328.0,1.0,3.0
1645203535,,,,,316.0,,
1645203555,,0.0,,,,,
1645203566,,,,,268.0,1.0,3.0
1645203595,,,,,316.0,,
1645203600,,,24778.1,2076.5,,,
1645203615,,0.0,,,,,
1645203625,,,,,316.0,1.0,3.0
1645203655,,,,,764.0,,
1645203675,2655.027,0.0,,,,,
1645203685,,,,,360.0,1.0,3.0
1645203715,,,,,260.0,,
1645203735,,0.0,,,,,
1645203746,,,,,264.0,1.0,3.0
1645203775,,,,,356.0,,
1645203795,,0.0,,,,,
1645203806,,,,,264.0,1.0,3.0
1645203835,,,,,312.0,,
1645203855,,0.0,,,,,
1645203866,,,,,316.0,1.0,3.0
1645203896,,,,,264.0,,
1645203916,,0.0,,,,,
1645203926,,,,,316.0,1.0,3.0
1645203956,,,,,308.0,,
1645203976,2655.027,0.0,,,,,
1645203986,,,,,264.0,1.0,3.0
1645204016,,,,,364.0,,
1645204036,,0.0,,,,,
1645204046,,,,,264.0,1.0,3.0
1645204076,,,,,264.0,,
1645204096,,0.0,,,,,
1645204106,,,,,364.0,1.0,3.0
1645204136,,,,,260.0,,
1645204156,,0.0,,,,,
1645204166,,,,,260.0,1.0,3.0
1645204196,,,,,568.0,,
1645204216,,0.0,,,,,
1645204226,,,,,264.0,1.0,3.0
1645204256,,,,,324.0,,
1645204276,2655.027,0.0,,,,,
1645204286,,,,,260.0,1.0,3.0
1645204316,,,,,264.0,,
1645204336,,0.0,,,,,
1645204346,,,,,376.0,1.0,3.0
1645204376,,,,,340.0,,
1645204396,,0.0,,,,,
1645204406,,,,,324.0,1.0,3.0
1645204436,,,,,440.0,,
1645204456,,0.0,,,,,
1645204466,,,,,336.0,1.0,3.0
1645204496,,,,,332.0,,
1645204516,,0.0,,,,,
1645204526,,,,,436.0,1.0,4.0
1645204556,,,,,364.0,,
1645204576,2655.027,0.0,,,,,
1645204586,,,,,356.0,1.0,3.0
1645204616,,,,,384.0,,
1645204636,,0.0,,,,,
1645204646,,,,,332.0,1.0,3.0
1645204676,,,,,412.0,,
1645204696,,0.0,,,,,
1645204707,,,,,332.0,1.0,3.0
1645204736,,,,,532.0,,
1645204756,,0.0,,,,,
1645204767,,,,,432.0,1.0,4.0
1645204796,,,,,332.0,,
1645204816,,0.0,,,,,
1645204826,,,,,332.0,1.0,3.0
1645204856,,,,,436.0,,
1645204876,2655.027,0.0,,,,,
1645204886,,,,,320.0,1.0,3.0
1645204916,,,,,312.0,,
1645204937,,0.0,,,,,
1645204946,,,,,312.0,1.0,3.0
1645204976,,,,,264.0,,
1645204997,,0.0,,,,,
1645205007,,,,,312.0,1.0,2.0
1645205037,,,,,312.0,,
1645205057,,0.0,,,,,
1645205067,,,,,516.0,3.0,3.0
1645205097,,,,,332.0,,
1645205117,,0.0,,,,,
1645205127,,,,,264.0,1.0,3.0
1645205157,,,,,264.0,,
1645205177,2655.027,0.0,,,,,
1645205187,,,,,316.0,1.0,3.0
1645205217,,,,,264.0,,
1645205237,,0.0,,,,,
1645205247,,,,,328.0,1.0,3.0
1645205277,,,,,312.0,,
1645205297,,0.0,,,,,
1645205307,,,,,516.0,1.0,5.0
1645205337,,,,,316.0,,
1645205357,,0.0,,,,,
1645205367,,,,,316.0,1.0,3.0
1645205397,,,,,268.0,,
1645205400,,,24778.3,2076.5,,,
1645205417,,0.0,,,,,
1645205427,,,,,316.0,1.0,3.0
1645205457,,,,,316.0,,
1645205477,2655.027,0.0,,,,,
1645205487,,,,,316.0,1.0,3.0
1645205517,,,,,284.0,,
1645205537,,0.0,,,,,
1645205547,,,,,264.0,1.0,3.0
1645205577,,,,,316.0,,
1645205597,,0.0,,,,,
1645205607,,,,,316.0,1.0,3.0
1645205637,,,,,264.0,,
1645205657,,0.0,,,,,
1645205667,,,,,320.0,1.0,3.0
1645205697,,,,,316.0,,
1645205717,,0.0,,,,,
1645205728,,,,,268.0,1.0,3.0
1645205757,,,,,292.0,,
1645205777,2655.027,0.0,,,,,
1645205788,,,,,316.0,1.0,3.0
1645205817,,,,,316.0,,
1645205837,,0.0,,,,,
1645205847,,,,,268.0,1.0,3.0
1645205877,,,,,316.0,,
1645205897,,0.0,,,,,
1645205908,,,,,392.0,1.0,4.0
1645205938,,,,,264.0,,
1645205958,,0.0,,,,,
1645205968,,,,,316.0,1.0,3.0
1645205998,,,,,572.0,,
1645206018,,0.0,,,,,
1645206028,,,,,316.0,1.0,3.0
1645206058,,,,,280.0,,
1645206078,2655.027,0.0,,,,,
1645206088,,,,,268.0,1.0,3.0
1645206118,,,,,316.0,,
1645206138,,0.0,,,,,
1645206148,,,,,328.0,1.0,3.0
1645206178,,,,,264.0,,
1645206198,,0.0,,,,,
1645206208,,,,,452.0,1.0,4.0
1645206238,,,,,436.0,,
1645206258,,0.0,,,,,
1645206268,,,,,384.0,1.0,3.0
1645206298,,,,,440.0,,
1645206318,,0.0,,,,,
1645206328,,,,,440.0,1.0,3.0
1645206358,,,,,384.0,,
1645206378,2655.027,0.0,,,,,
1645206388,,,,,468.0,1.0,4.0
1645206418,,,,,384.0,,
1645206438,,0.0,,,,,
1645206448,,,,,404.0,1.0,4.0
1645206478,,,,,660.0,,
1645206498,,0.0,,,,,
1645206508,,,,,580.0,1.0,5.0
1645206538,,,,,436.0,,
1645206558,,0.0,,,,,
1645206568,,,,,436.0,1.0,3.0
1645206598,,,,,384.0,,
1645206618,,0.0,,,,,
1645206628,,,,,460.0,1.0,4.0
1645206658,,,,,388.0,,
1645206678,2655.027,0.0,,,,,
1645206688,,,,,400.0,1.0,3.0
1645206718,,,,,500.0,,
1645206738,,0.0,,,,,
1645206748,,,,,400.0,1.0,3.0
1645206778,,,,,404.0,,
1645206798,,0.0,,,,,
1645206808,,,,,500.0,1.0,4.0
1645206838,,,,,400.0,,
1645206858,,0.0,,,,,
1645206868,,,,,436.0,1.0,4.0
1645206898,,,,,448.0,,
1645206918,,0.0,,,,,
1645206928,,,,,392.0,1.0,3.0
1645206959,,,,,568.0,,
1645206979,2655.027,0.0,,,,,
1645206989,,,,,392.0,1.0,3.0
1645207019,,,,,392.0,,
1645207039,,0.0,,,,,
1645207049,,,,,496.0,1.0,4.0
1645207079,,,,,644.0,,
1645207099,,0.0,,,,,
1645207109,,,,,392.0,1.0,3.0
1645207139,,,,,492.0,,
1645207159,,0.0,,,,,
1645207169,,,,,388.0,1.0,3.0
1645207199,,,,,392.0,,
1645207200,,,24778.5,2076.5,,,
1645207219,,0.0,,,,,
1645207229,,,,,488.0,1.0,4.0
1645207259,,,,,388.0,,
1645207279,2655.027,0.0,,,,,
1645207289,,,,,520.0,1.0,4.0
1645207319,,,,,456.0,,
1645207339,,0.0,,,,,
1645207349,,,,,464.0,1.0,4.0
1645207379,,,,,560.0,,
1645207399,,0.0,,,,,
1645207409,,,,,460.0,1.0,4.0
1645207439,,,,,708.0,,
1645207459,,0.0,,,,,
1645207469,,,,,588.0,1.0,5.0
1645207499,,,,,456.0,,
1645207519,,0.0,,,,,
1645207529,,,,,460.0,1.0,4.0
1645207559,,,,,544.0,,
1645207579,2655.027,0.0,,,,,
1645207589,,,,,456.0,1.0,4.0
1645207619,,,,,516.0,,
1645207639,,0.0,,,,,
1645207649,,,,,760.0,1.0,7.0
1645207679,,,,,460.0,,
1645207699,,0.0,,,,,
1645207709,,,,,532.0,1.0,4.0
1645207739,,,,,456.0,,
1645207759,,0.0,,,,,
1645207769,,,,,460.0,1.0,4.0
1645207799,,,,,548.0,,
1645207819,,0.0,,,,,
1645207830,,,,,388.0,1.0,3.0
1645207859,,,,,424.0,,
1645207879,2655.027,0.0,,,,,
1645207890,,,,,424.0,1.0,4.0
1645207919,,,,,380.0,,
1645207939,,0.0,,,,,
1645207950,,,,,436.0,1.0,3.0
1645207980,,,,,424.0,,
1645207999,,0.0,,,,,
1645208010,,,,,376.0,1.0,3.0
1645208040,,,,,428.0,,
1645208060,,0.0,,,,,
1645208070,,,,,264.0,1.0,2.0
1645208100,,,,,208.0,,
1645208120,,0.0,,,,,
1645208130,,,,,304.0,1.0,2.0
1645208160,,,,,212.0,,
1645208180,2655.027,0.0,,,,,
1645208190,,,,,264.0,1.0,2.0
1645208220,,,,,264.0,,
1645208240,,0.0,,,,,
1645208250,,,,,292.0,1.0,3.0
1645208280,,,,,264.0,,
1645208300,,0.0,,,,,
1645208310,,,,,260.0,1.0,2.0
1645208340,,,,,208.0,,
1645208360,,0.0,,,,,
1645208370,,,,,392.0,1.0,3.0
1645208400,,,,,344.0,,
1645208420,,0.0,,,,,
1645208430,,,,,272.0,1.0,3.0
1645208460,,,,,276.0,,
1645208480,2655.027,0.0,,,,,
1645208490,,,,,320.0,1.0,3.0
1645208520,,,,,320.0,,
1645208540,,0.0,,,,,
1645208550,,,,,288.0,1.0,3.0
1645208580,,,,,268.0,,
1645208600,,0.0,,,,,
1645208610,,,,,320.0,1.0,3.0
1645208640,,,,,320.0,,
1645208660,,0.0,,,,,
1645208670,,,,,268.0,1.0,3.0
1645208700,,,,,320.0,,
1645208720,,0.0,,,,,
1645208730,,,,,320.0,1.0,3.0
1645208760,,,,,320.0,,
1645208780,2655.027,0.0,,,,,
1645208790,,,,,260.0,1.0,2.0
1645208820,,,,,320.0,,
1645208840,,0.0,,,,,
1645208850,,,,,584.0,1.0,5.0
1645208880,,,,,456.0,,
1645208900,,0.0,,,,,
1645208911,,,,,316.0,1.0,3.0
1645208940,,,,,316.0,,
1645208960,,0.0,,,,,
1645208971,,,,,260.0,1.0,2.0
1645209000,,,24778.7,2076.5,272.0,,
1645209021,,0.0,,,,,
1645209031,,,,,312.0,1.0,2.0
1645209061,,,,,312.0,,
1645209081,2655.027,0.0,,,,,
1645209091,,,,,312.0,1.0,2.0
1645209121,,,,,264.0,,
1645209141,,0.0,,,,,
1645209151,,,,,312.0,1.0,3.0
1645209181,,,,,312.0,,
1645209201,,0.0,,,,,
1645209211,,,,,256.0,1.0,2.0
1645209241,,,,,304.0,,
1645209261,,0.0,,,,,
1645209270,,,,,308.0,1.0,2.0
1645209300,,,,,260.0,,
1645209320,,0.0,,,,,
1645209330,,,,,316.0,1.0,3.0
1645209360,,,,,536.0,,
1645209380,2655.027,0.0,,,,,
1645209390,,,,,260.0,1.0,2.0
1645209420,,,,,352.0,,
1645209440,,0.0,,,,,
1645209450,,,,,268.0,1.0,3.0
1645209480,,,,,316.0,,
1645209500,,0.0,,,,,
1645209510,,,,,320.0,1.0,2.0
1645209540,,,,,260.0,,
1645209560,,0.0,,,,,
1645209570,,,,,312.0,1.0,3.0
1645209600,,,,,312.0,,
