timestamp,normalUsage,reverseUsage,instanceElectricity,instanceCurrents,instanceCurrentsT,evRemainingChargableCapacity,evRemainingDischargableCapacity,vehicleStatus
1645654655,,,72.0,3.0,2.0,,,
1645654684,,,64.0,,,,,
1645654697,,,,,,0.0,10200.0,66.0
1645654715,,,44.0,3.0,-2.0,,,
1645654744,,,48.0,,,,,
1645654775,,,96.0,3.0,2.0,,,
1645654804,,,124.0,,,,,
1645654835,,,124.0,3.0,2.0,,,
1645654864,,,128.0,,,,,
1645654895,,,124.0,3.0,2.0,,,
1645654924,,,124.0,,,,,
1645654955,,,124.0,3.0,2.0,,,
1645654985,,,124.0,,,,,
1645654997,,,,,,0.0,10200.0,66.0
1645655015,,,124.0,3.0,2.0,,,
1645655045,,,124.0,,,,,
1645655075,,,124.0,3.0,2.0,,,
1645655105,,,128.0,,,,,
1645655136,,,124.0,3.0,2.0,,,
1645655165,,,124.0,,,,,
1645655195,,,124.0,3.0,2.0,,,
1645655225,,,128.0,,,,,
1645655255,,,124.0,3.0,2.0,,,
1645655285,,,120.0,,,,,
1645655298,,,,,,0.0,10200.0,66.0
1645655316,,,108.0,3.0,2.0,,,
1645655345,,,84.0,,,,,
1645655376,,,128.0,3.0,-2.0,,,
1645655400,6861.3,1211.7,,,,,,
1645655405,,,136.0,,,,,
1645655436,,,128.0,3.0,-2.0,,,
1645655465,,,128.0,,,,,
1645655496,,,128.0,3.0,-2.0,,,
1645655525,,,40.0,,,,,
1645655556,,,124.0,3.0,2.0,,,
1645655585,,,124.0,,,,,
1645655598,,,,,,0.0,10200.0,66.0
1645655616,,,124.0,3.0,2.0,,,
1645655646,,,124.0,,,,,
1645655676,,,124.0,3.0,2.0,,,
1645655705,,,124.0,,,,,
1645655737,,,124.0,3.0,2.0,,,
1645655765,,,128.0,,,,,
1645655796,,,128.0,3.0,3.0,,,
1645655825,,,124.0,,,,,
1645655856,,,124.0,3.0,3.0,,,
1645655885,,,124.0,,,,,
1645655898,,,,,,0.0,10200.0,66.0
1645655916,,,124.0,3.0,3.0,,,
1645655945,,,124.0,,,,,
1645655977,,,124.0,3.0,4.0,,,
1645656005,,,124.0,,,,,
1645656036,,,124.0,3.0,4.0,,,
1645656066,,,124.0,,,,,
1645656097,,,124.0,3.0,4.0,,,
1645656126,,,124.0,,,,,
1645656156,,,120.0,3.0,4.0,,,
1645656185,,,124.0,,,,,
1645656198,,,,,,0.0,10200.0,66.0
1645656216,,,124.0,3.0,3.0,,,
1645656245,,,120.0,,,,,
1645656276,,,124.0,3.0,4.0,,,
1645656305,,,516.0,,,,,
1645656338,,,448.0,4.0,4.0,,,
1645656365,,,368.0,,,,,
1645656397,,,568.0,6.0,2.0,,,
1645656426,,,488.0,,,,,
1645656456,,,96.0,3.0,2.0,,,
1645656485,,,128.0,,,,,
1645656498,,,,,,0.0,10200.0,66.0
1645656516,,,96.0,3.0,2.0,,,
1645656545,,,36.0,,,,,
1645656576,,,112.0,4.0,-2.0,,,
1645656606,,,8.0,,,,,
1645656636,,,108.0,4.0,-2.0,,,
1645656665,,,168.0,,,,,
1645656696,,,104.0,4.0,-2.0,,,
1645656725,,,124.0,,,,,
1645656757,,,132.0,4.0,-2.0,,,
1645656786,,,136.0,,,,,
1645656799,,,,,,0.0,10200.0,66.0
1645656817,,,208.0,4.0,-3.0,,,
1645656846,,,104.0,,,,,
1645656876,,,124.0,3.0,3.0,,,
1645656906,,,120.0,,,,,
1645656937,,,124.0,3.0,3.0,,,
1645656966,,,124.0,,,,,
1645656997,,,120.0,3.0,4.0,,,
1645657026,,,124.0,,,,,
1645657057,,,120.0,3.0,4.0,,,
1645657086,,,124.0,,,,,
1645657099,,,,,,0.0,10200.0,66.0
1645657117,,,120.0,3.0,4.0,,,
1645657146,,,124.0,,,,,
1645657177,,,124.0,3.0,4.0,,,
1645657200,6861.4,1211.7,,,,,,
1645657206,,,124.0,,,,,
1645657237,,,124.0,3.0,4.0,,,
1645657268,,,128.0,,,,,
1645657297,,,128.0,3.0,-2.0,,,
1645657326,,,132.0,,,,,
1645657357,,,88.0,4.0,-2.0,,,
1645657386,,,128.0,,,,,
1645657399,,,,,,0.0,10200.0,66.0
1645657419,,,124.0,3.0,-2.0,,,
1645657446,,,128.0,,,,,
1645657477,,,124.0,3.0,-2.0,,,
1645657506,,,124.0,,,,,
1645657537,,,120.0,3.0,-2.0,,,
1645657566,,,120.0,,,,,
1645657597,,,120.0,3.0,-2.0,,,
1645657627,,,136.0,,,,,
1645657658,,,164.0,3.0,-2.0,,,
1645657687,,,140.0,,,,,
1645657700,,,,,,0.0,10200.0,66.0
1645657718,,,136.0,3.0,-2.0,,,
1645657749,,,136.0,,,,,
1645657778,,,136.0,3.0,3.0,,,
1645657807,,,136.0,,,,,
1645657838,,,132.0,3.0,4.0,,,
1645657867,,,144.0,,,,,
1645657898,,,132.0,3.0,4.0,,,
1645657927,,,128.0,,,,,
1645657958,,,124.0,3.0,4.0,,,
1645657987,,,132.0,,,,,
1645658000,,,,,,0.0,10200.0,66.0
1645658018,,,140.0,3.0,3.0,,,
1645658047,,,152.0,,,,,
1645658078,,,124.0,3.0,3.0,,,
1645658108,,,128.0,,,,,
1645658138,,,128.0,3.0,3.0,,,
1645658167,,,128.0,,,,,
1645658198,,,124.0,3.0,4.0,,,
1645658227,,,116.0,,,,,
1645658259,,,132.0,3.0,-2.0,,,
1645658288,,,136.0,,,,,
1645658300,,,,,,0.0,10200.0,66.0
1645658318,,,124.0,3.0,-2.0,,,
1645658348,,,132.0,,,,,
1645658378,,,136.0,3.0,-2.0,,,
1645658408,,,140.0,,,,,
1645658438,,,124.0,3.0,-2.0,,,
1645658468,,,128.0,,,,,
1645658498,,,132.0,3.0,-2.0,,,
1645658527,,,132.0,,,,,
1645658559,,,128.0,3.0,-2.0,,,
1645658588,,,132.0,,,,,
1645658601,,,,,,0.0,10200.0,66.0
1645658619,,,128.0,3.0,-2.0,,,
1645658648,,,128.0,,,,,
1645658679,,,132.0,3.0,-2.0,,,
1645658708,,,124.0,,,,,
1645658739,,,132.0,3.0,-2.0,,,
1645658768,,,132.0,,,,,
1645658799,,,136.0,3.0,-2.0,,,
1645658828,,,124.0,,,,,
1645658859,,,124.0,3.0,-2.0,,,
1645658888,,,136.0,,,,,
1645658901,,,,,,0.0,10200.0,66.0
1645658919,,,128.0,3.0,-2.0,,,
1645658948,,,124.0,,,,,
1645658979,,,128.0,3.0,3.0,,,
1645659000,6861.5,1211.7,,,,,,
1645659008,,,136.0,,,,,
1645659039,,,128.0,3.0,4.0,,,
1645659068,,,120.0,,,,,
1645659100,,,288.0,-1.0,5.0,,,
1645659128,,,84.0,,,,,
1645659159,,,124.0,3.0,4.0,,,
1645659188,,,124.0,,,,,
1645659201,,,,,,0.0,10200.0,66.0
1645659219,,,124.0,3.0,4.0,,,
1645659248,,,120.0,,,,,
1645659279,,,124.0,3.0,4.0,,,
1645659308,,,120.0,,,,,
1645659341,,,124.0,5.0,-4.0,,,
1645659368,,,232.0,,,,,
1645659399,,,316.0,6.0,-1.0,,,
1645659429,,,116.0,,,,,
1645659460,,,64.0,6.0,-3.0,,,
1645659489,,,24.0,,,,,
1645659502,,,,,,0.0,10200.0,66.0
1645659520,,,176.0,6.0,-2.0,,,
1645659549,,,-8.0,,,,,
1645659580,,,116.0,6.0,-3.0,,,
1645659609,,,0.0,,,,,
1645659640,,,76.0,6.0,-3.0,,,
1645659669,,,4.0,,,,,
1645659700,,,76.0,6.0,-3.0,,,
1645659729,,,4.0,,,,,
1645659760,,,392.0,8.0,-2.0,,,
1645659789,,,-372.0,,,,,
1645659802,,,,,,0.0,10200.0,66.0
1645659820,,,480.0,7.0,-2.0,,,
1645659849,,,100.0,,,,,
1645659880,,,56.0,6.0,-2.0,,,
1645659909,,,-144.0,,,,,
1645659940,,,364.0,7.0,1.0,,,
1645659969,,,120.0,,,,,
1645660000,,,-152.0,3.0,-4.0,,,
1645660029,,,132.0,,,,,
1645660060,,,124.0,3.0,4.0,,,
1645660090,,,176.0,,,,,
1645660102,,,,,,0.0,10200.0,66.0
1645660120,,,124.0,3.0,4.0,,,
1645660149,,,148.0,,,,,
1645660181,,,132.0,3.0,4.0,,,
1645660210,,,160.0,,,,,
1645660240,,,164.0,5.0,-4.0,,,
1645660269,,,124.0,,,,,
1645660301,,,124.0,4.0,4.0,,,
1645660330,,,116.0,,,,,
1645660361,,,104.0,3.0,4.0,,,
1645660390,,,88.0,,,,,
1645660403,,,,,,0.0,10200.0,66.0
1645660421,,,128.0,4.0,-2.0,,,
1645660450,,,132.0,,,,,
1645660481,,,128.0,4.0,-2.0,,,
1645660510,,,128.0,,,,,
1645660541,,,116.0,5.0,-3.0,,,
1645660570,,,108.0,,,,,
1645660601,,,52.0,4.0,-2.0,,,
1645660630,,,60.0,,,,,
1645660661,,,136.0,5.0,-3.0,,,
1645660690,,,272.0,,,,,
1645660703,,,,,,0.0,10200.0,66.0
1645660721,,,136.0,5.0,-3.0,,,
1645660750,,,152.0,,,,,
1645660781,,,100.0,5.0,-3.0,,,
1645660800,6861.5,1211.7,,,,,,
1645660810,,,108.0,,,,,
1645660841,,,144.0,7.0,-4.0,,,
1645660870,,,172.0,,,,,
1645660901,,,208.0,7.0,-4.0,,,
1645660930,,,120.0,,,,,
1645660962,,,120.0,4.0,-4.0,,,
1645660990,,,120.0,,,,,
1645661003,,,,,,0.0,10200.0,66.0
1645661022,,,128.0,4.0,-4.0,,,
1645661051,,,120.0,,,,,
1645661081,,,76.0,4.0,-4.0,,,
1645661112,,,104.0,,,,,
1645661141,,,64.0,3.0,-4.0,,,
1645661171,,,120.0,,,,,
1645661201,,,128.0,4.0,-4.0,,,
1645661231,,,284.0,,,,,
1645661262,,,128.0,6.0,-3.0,,,
1645661293,,,-100.0,,,,,
1645661303,,,,,,0.0,10200.0,66.0
1645661322,,,36.0,5.0,-4.0,,,
1645661351,,,-260.0,,,,,
1645661384,,,-240.0,3.0,-4.0,,,
1645661411,,,-240.0,,,,,
1645661442,,,-112.0,4.0,-3.0,,,
1645661471,,,140.0,,,,,
1645661502,,,148.0,7.0,-4.0,,,
1645661531,,,44.0,,,,,
1645661562,,,32.0,5.0,-4.0,,,
1645661591,,,8.0,,,,,
1645661604,,,,,,0.0,10200.0,66.0
1645661622,,,132.0,5.0,-4.0,,,
1645661651,,,124.0,,,,,
1645661682,,,128.0,5.0,-4.0,,,
1645661711,,,124.0,,,,,
1645661742,,,108.0,4.0,-4.0,,,
1645661772,,,56.0,,,,,
1645661803,,,80.0,3.0,-4.0,,,
1645661834,,,100.0,,,,,
1645661862,,,60.0,3.0,-4.0,,,
1645661891,,,-184.0,,,,,
1645661904,,,,,,0.0,10200.0,66.0
1645661922,,,-12.0,3.0,-4.0,,,
1645661952,,,-28.0,,,,,
1645661984,,,-52.0,3.0,-4.0,,,
1645662012,,,-264.0,,,,,
1645662042,,,-384.0,3.0,-4.0,,,
1645662072,,,-388.0,,,,,
1645662103,,,-384.0,3.0,-5.0,,,
1645662132,,,-540.0,,,,,
1645662162,,,-516.0,-3.0,-4.0,,,
1645662192,,,-292.0,,,,,
1645662204,,,,,,0.0,10200.0,66.0
1645662223,,,-560.0,-3.0,-5.0,,,
1645662252,,,-604.0,,,,,
1645662285,,,-600.0,-3.0,-5.0,,,
1645662312,,,-624.0,,,,,
1645662343,,,-624.0,-3.0,-5.0,,,
1645662372,,,-628.0,,,,,
1645662403,,,-616.0,-3.0,-5.0,,,
1645662432,,,-620.0,,,,,
1645662463,,,-632.0,-3.0,-5.0,,,
1645662492,,,-780.0,,,,,
1645662505,,,,,,0.0,10200.0,66.0
1645662524,,,-1032.0,-5.0,-7.0,,,
1645662552,,,-1056.0,,,,,
1645662583,,,-1060.0,-5.0,-7.0,,,
1645662600,6861.6,1211.8,,,,,,
1645662612,,,-1044.0,,,,,
1645662643,,,-1036.0,-5.0,-7.0,,,
1645662672,,,-1064.0,,,,,
1645662703,,,-904.0,-4.0,-6.0,,,
1645662732,,,-800.0,,,,,
1645662763,,,-800.0,-4.0,-6.0,,,
1645662792,,,-732.0,,,,,
1645662805,,,,,,0.0,10200.0,66.0
1645662823,,,-716.0,-4.0,-5.0,,,
1645662852,,,-696.0,,,,,
1645662884,,,-688.0,-4.0,-5.0,,,
1645662913,,,-728.0,,,,,
1645662943,,,-620.0,-1.0,-6.0,,,
1645662973,,,-600.0,,,,,
1645663003,,,-796.0,-4.0,-6.0,,,
1645663032,,,-504.0,,,,,
1645663065,,,-584.0,-4.0,-5.0,,,
1645663093,,,-384.0,,,,,
1645663105,,,,,,0.0,10200.0,66.0
1645663124,,,-336.0,2.0,-5.0,,,
1645663153,,,-332.0,,,,,
1645663184,,,-596.0,-4.0,-5.0,,,
1645663213,,,-304.0,,,,,
1645663244,,,-524.0,-4.0,-5.0,,,
1645663273,,,-448.0,,,,,
1645663304,,,-400.0,-4.0,-4.0,,,
1645663333,,,-388.0,,,,,
1645663363,,,-888.0,-5.0,-6.0,,,
1645663393,,,-872.0,,,,,
1645663405,,,,,,0.0,10200.0,66.0
1645663424,,,-1236.0,-5.0,-8.0,,,
1645663453,,,-988.0,,,,,
1645663484,,,-1576.0,-7.0,-9.0,,,
1645663513,,,-1228.0,,,,,
1645663544,,,-1632.0,-7.0,-9.0,,,
1645663573,,,-1616.0,,,,,
1645663604,,,-1600.0,-7.0,-9.0,,,
1645663633,,,-1636.0,,,,,
1645663664,,,-1564.0,-7.0,-9.0,,,
1645663694,,,-1068.0,,,,,
1645663706,,,,,,0.0,10200.0,66.0
1645663724,,,-1380.0,-6.0,-8.0,,,
1645663753,,,-1352.0,,,,,
1645663784,,,36.0,4.0,-3.0,,,
1645663813,,,120.0,,,,,
1645663844,,,-1064.0,-5.0,-7.0,,,
1645663873,,,-452.0,,,,,
1645663904,,,-596.0,-4.0,-5.0,,,
1645663933,,,-572.0,,,,,
1645663964,,,-580.0,-4.0,-5.0,,,
1645663993,,,-372.0,,,,,
1645664006,,,,,,0.0,10200.0,66.0
1645664024,,,-464.0,-5.0,-5.0,,,
1645664053,,,-464.0,,,,,
1645664084,,,-560.0,-5.0,-5.0,,,
1645664114,,,-808.0,,,,,
1645664144,,,-800.0,-5.0,-6.0,,,
1645664174,,,-976.0,,,,,
1645664205,,,-1216.0,-6.0,-7.0,,,
1645664233,,,-1336.0,,,,,
1645664265,,,-1412.0,-7.0,-8.0,,,
1645664294,,,-1420.0,,,,,
1645664306,,,,,,0.0,10200.0,66.0
1645664325,,,-1432.0,-7.0,-8.0,,,
1645664354,,,-1452.0,,,,,
1645664385,,,-1440.0,-7.0,-8.0,,,
1645664400,6861.6,1212.3,,,,,,
1645664415,,,-1260.0,,,,,
1645664445,,,-1492.0,-6.0,-9.0,,,
1645664474,,,-1468.0,,,,,
1645664505,,,-1436.0,-6.0,-9.0,,,
1645664534,,,72.0,,,,,
1645664565,,,-1372.0,-6.0,-9.0,,,
1645664594,,,-1256.0,,,,,
1645664606,,,,,,0.0,10200.0,66.0
1645664625,,,-1344.0,-6.0,-9.0,,,
1645664654,,,-1340.0,,,,,
1645664685,,,-1520.0,-6.0,-9.0,,,
1645664714,,,-1532.0,,,,,
1645664745,,,-1524.0,-6.0,-9.0,,,
1645664774,,,-1552.0,,,,,
1645664805,,,-1524.0,-6.0,-9.0,,,
1645664834,,,-1500.0,,,,,
1645664865,,,-1620.0,-7.0,-10.0,,,
1645664894,,,-1844.0,,,,,
1645664907,,,,,,0.0,10200.0,66.0
1645664925,,,-1872.0,-8.0,-11.0,,,
1645664955,,,-1836.0,,,,,
1645664988,,,-1884.0,-8.0,-11.0,,,
1645665014,,,-1752.0,,,,,
1645665045,,,-1684.0,-7.0,-10.0,,,
1645665074,,,-1628.0,,,,,
1645665106,,,-1672.0,-8.0,-9.0,,,
1645665134,,,-1552.0,,,,,
1645665165,,,-1320.0,-7.0,-8.0,,,
1645665194,,,-1212.0,,,,,
1645665207,,,,,,0.0,10200.0,66.0
1645665226,,,-1244.0,-7.0,-8.0,,,
1645665255,,,-1224.0,,,,,
1645665286,,,-1184.0,-6.0,-8.0,,,
1645665315,,,-1188.0,,,,,
1645665347,,,-1180.0,-6.0,-8.0,,,
1645665375,,,-1116.0,,,,,
1645665406,,,-1200.0,-7.0,-8.0,,,
1645665435,,,-1300.0,,,,,
1645665465,,,-932.0,-6.0,-8.0,,,
1645665495,,,-852.0,,,,,
1645665507,,,,,,0.0,10200.0,66.0
1645665526,,,-1284.0,-7.0,-8.0,,,
1645665555,,,-1360.0,,,,,
1645665586,,,-1740.0,-8.0,-9.0,,,
1645665615,,,-1860.0,,,,,
1645665646,,,-1936.0,-8.0,-11.0,,,
1645665675,,,-1860.0,,,,,
1645665706,,,-1728.0,-7.0,-11.0,,,
1645665735,,,-1852.0,,,,,
1645665766,,,-1872.0,-8.0,-11.0,,,
1645665795,,,-1876.0,,,,,
1645665808,,,,,,0.0,10200.0,66.0
1645665826,,,-1868.0,-8.0,-11.0,,,
1645665856,,,-1864.0,,,,,
1645665886,,,-1788.0,-7.0,-11.0,,,
1645665915,,,-1584.0,,,,,
1645665946,,,-1744.0,-8.0,-10.0,,,
1645665975,,,-1652.0,,,,,
1645666007,,,-1664.0,-7.0,-10.0,,,
1645666035,,,-1664.0,,,,,
1645666066,,,-1688.0,-7.0,-10.0,,,
1645666095,,,-2092.0,,,,,
1645666108,,,,,,0.0,10200.0,66.0
1645666127,,,-2128.0,-9.0,-12.0,,,
1645666155,,,-2136.0,,,,,
1645666187,,,-2140.0,-9.0,-12.0,,,
1645666200,6861.6,1213.0,,,,,,
1645666216,,,-2144.0,,,,,
1645666246,,,-2148.0,-9.0,-12.0,,,
1645666276,,,-2144.0,,,,,
1645666307,,,-2160.0,-9.0,-12.0,,,
1645666336,,,-2156.0,,,,,
1645666367,,,-2164.0,-9.0,-12.0,,,
1645666396,,,-2164.0,,,,,
1645666408,,,,,,0.0,10200.0,66.0
1645666428,,,-2160.0,-9.0,-12.0,,,
1645666456,,,-2160.0,,,,,
1645666487,,,-2168.0,-9.0,-12.0,,,
1645666516,,,-2164.0,,,,,
1645666547,,,-2172.0,-9.0,-12.0,,,
1645666577,,,-2184.0,,,,,
1645666607,,,-2176.0,-9.0,-12.0,,,
1645666636,,,-2180.0,,,,,
1645666668,,,-2092.0,-9.0,-12.0,,,
1645666696,,,-1808.0,,,,,
1645666709,,,,,,0.0,10200.0,66.0
1645666727,,,-1500.0,-8.0,-7.0,,,
1645666756,,,-1640.0,,,,,
1645666788,,,-1576.0,-8.0,-9.0,,,
1645666816,,,-1544.0,,,,,
1645666847,,,-1508.0,-8.0,-8.0,,,
1645666876,,,-1484.0,,,,,
1645666907,,,-1904.0,-9.0,-10.0,,,
1645666937,,,-288.0,,,,,
1645666968,,,-292.0,-4.0,-4.0,,,
1645666997,,,-1928.0,,,,,
1645667009,,,,,,0.0,10200.0,66.0
1645667028,,,-1928.0,-10.0,-10.0,,,
1645667057,,,-2240.0,,,,,
1645667088,,,-2252.0,-10.0,-12.0,,,
1645667117,,,-2248.0,,,,,
1645667148,,,-2256.0,-10.0,-12.0,,,
1645667177,,,-2264.0,,,,,
1645667208,,,-2272.0,-10.0,-12.0,,,
1645667237,,,-2276.0,,,,,
1645667268,,,-2268.0,-10.0,-12.0,,,
1645667297,,,-2272.0,,,,,
1645667310,,,,,,0.0,10200.0,66.0
1645667328,,,-2272.0,-10.0,-12.0,,,
1645667357,,,-2264.0,,,,,
1645667388,,,-2120.0,-9.0,-12.0,,,
1645667417,,,-2004.0,,,,,
1645667448,,,-1960.0,-8.0,-11.0,,,
1645667479,,,-1896.0,,,,,
1645667508,,,-1844.0,-8.0,-11.0,,,
1645667537,,,-1848.0,,,,,
1645667568,,,-1836.0,-8.0,-10.0,,,
1645667597,,,-1820.0,,,,,
1645667610,,,,,,0.0,10200.0,66.0
1645667628,,,-2240.0,-10.0,-12.0,,,
1645667657,,,-2104.0,,,,,
1645667689,,,-2076.0,-10.0,-11.0,,,
1645667717,,,-2032.0,,,,,
1645667749,,,-2024.0,-10.0,-10.0,,,
1645667778,,,-1992.0,,,,,
1645667810,,,-1968.0,-10.0,-10.0,,,
1645667837,,,-1712.0,,,,,
1645667869,,,-1980.0,-10.0,-10.0,,,
1645667898,,,-1964.0,,,,,
1645667910,,,,,,0.0,10200.0,66.0
1645667929,,,-1964.0,-10.0,-10.0,,,
1645667958,,,-1960.0,,,,,
1645667988,,,-1976.0,-10.0,-10.0,,,
1645668000,6861.6,1214.0,,,,,,
1645668018,,,-2220.0,,,,,
1645668049,,,-2048.0,-9.0,-11.0,,,
1645668078,,,-2020.0,,,,,
1645668109,,,-1948.0,-8.0,-11.0,,,
1645668138,,,-1892.0,,,,,
1645668169,,,-1900.0,-8.0,-11.0,,,
1645668198,,,-1900.0,,,,,
1645668210,,,,,,0.0,10200.0,66.0
1645668229,,,-1888.0,-8.0,-11.0,,,
1645668258,,,-1884.0,,,,,
1645668289,,,-2312.0,-10.0,-13.0,,,
1645668318,,,-2328.0,,,,,
1645668349,,,-2332.0,-10.0,-13.0,,,
1645668378,,,-2328.0,,,,,
1645668409,,,-2292.0,-10.0,-12.0,,,
1645668438,,,-2296.0,,,,,
1645668469,,,-2284.0,-10.0,-12.0,,,
1645668498,,,-2292.0,,,,,
1645668511,,,,,,0.0,10200.0,66.0
1645668529,,,-2300.0,-10.0,-12.0,,,
1645668558,,,-2300.0,,,,,
1645668589,,,-2300.0,-10.0,-12.0,,,
1645668618,,,-2292.0,,,,,
1645668649,,,-2068.0,-9.0,-11.0,,,
1645668678,,,-2004.0,,,,,
1645668709,,,-1964.0,-8.0,-11.0,,,
1645668739,,,-1904.0,,,,,
1645668769,,,-1896.0,-8.0,-11.0,,,
1645668799,,,-1884.0,,,,,
1645668811,,,,,,0.0,10200.0,66.0
1645668830,,,-1872.0,-8.0,-10.0,,,
1645668859,,,-1864.0,,,,,
1645668889,,,-1992.0,-9.0,-11.0,,,
1645668919,,,-2120.0,,,,,
1645668950,,,-2088.0,-10.0,-11.0,,,
1645668979,,,-2052.0,,,,,
1645669010,,,-2032.0,-10.0,-10.0,,,
1645669039,,,-2008.0,,,,,
1645669070,,,-1740.0,-10.0,-8.0,,,
1645669099,,,-1972.0,,,,,
1645669111,,,,,,0.0,10200.0,66.0
1645669130,,,-1996.0,-10.0,-10.0,,,
1645669159,,,-1992.0,,,,,
1645669191,,,-1988.0,-10.0,-10.0,,,
1645669219,,,-1984.0,,,,,
1645669250,,,-2296.0,-10.0,-12.0,,,
1645669279,,,-2088.0,,,,,
1645669310,,,-2024.0,-9.0,-11.0,,,
1645669339,,,-1992.0,,,,,
1645669370,,,-1936.0,-8.0,-11.0,,,
1645669400,,,-1916.0,,,,,
1645669412,,,,,,0.0,10200.0,66.0
1645669430,,,-1920.0,-8.0,-11.0,,,
1645669459,,,-1904.0,,,,,
1645669490,,,-1892.0,-8.0,-11.0,,,
1645669519,,,-1912.0,,,,,
1645669550,,,-1908.0,-8.0,-11.0,,,
1645669579,,,-1948.0,,,,,
1645669611,,,-2028.0,-9.0,-11.0,,,
1645669640,,,-2052.0,,,,,
1645669670,,,-2060.0,-9.0,-11.0,,,
1645669700,,,-2048.0,,,,,
1645669712,,,,,,0.0,10200.0,66.0
1645669731,,,-2044.0,-9.0,-11.0,,,
1645669760,,,-2080.0,,,,,
1645669790,,,-2192.0,-10.0,-12.0,,,
1645669800,6861.6,1215.0,,,,,,
1645669820,,,-2392.0,,,,,
1645669851,,,-2400.0,-11.0,-13.0,,,
1645669880,,,-2404.0,,,,,
1645669911,,,-2400.0,-11.0,-12.0,,,
1645669940,,,-2408.0,,,,,
1645669971,,,-2412.0,-11.0,-13.0,,,
1645670000,,,-2268.0,,,,,
1645670012,,,,,,0.0,10200.0,66.0
1645670031,,,-2128.0,-9.0,-11.0,,,
1645670060,,,-2120.0,,,,,
1645670091,,,-2072.0,-9.0,-11.0,,,
1645670120,,,-2048.0,,,,,
1645670152,,,-2036.0,-9.0,-11.0,,,
1645670183,,,-2060.0,,,,,
1645670211,,,-2072.0,-9.0,-11.0,,,
1645670240,,,-1836.0,,,,,
1645670271,,,-2088.0,-9.0,-11.0,,,
1645670300,,,-2084.0,,,,,
1645670313,,,,,,0.0,10200.0,66.0
1645670334,,,-2084.0,-9.0,-11.0,,,
1645670361,,,-2072.0,,,,,
1645670391,,,-2088.0,-9.0,-11.0,,,
1645670420,,,-2124.0,,,,,
1645670451,,,-2116.0,-9.0,-11.0,,,
1645670481,,,-2160.0,,,,,
1645670512,,,-2252.0,-10.0,-12.0,,,
1645670540,,,-2468.0,,,,,
1645670570,,,-2472.0,-11.0,-13.0,,,
1645670599,,,-2472.0,,,,,
1645670612,,,,,,0.0,10200.0,66.0
1645670631,,,-1808.0,-8.0,-13.0,,,
1645670659,,,-1816.0,,,,,
1645670691,,,-1808.0,-8.0,-13.0,,,
1645670720,,,-1660.0,,,,,
1645670751,,,-1368.0,-8.0,-10.0,,,
1645670780,,,-1676.0,,,,,
1645670811,,,-1568.0,-8.0,-10.0,,,
1645670840,,,-1200.0,,,,,
1645670871,,,-1164.0,-8.0,-9.0,,,
1645670900,,,-1192.0,,,,,
1645670912,,,,,,0.0,10200.0,66.0
1645670931,,,-1152.0,-8.0,-9.0,,,
1645670960,,,-1560.0,,,,,
1645670991,,,-1176.0,-8.0,-9.0,,,
1645671020,,,-1176.0,,,,,
1645671051,,,-1160.0,-8.0,-9.0,,,
1645671080,,,-1156.0,,,,,
1645671111,,,-1284.0,-8.0,-11.0,,,
1645671140,,,-2104.0,,,,,
1645671171,,,-2088.0,-9.0,-11.0,,,
1645671201,,,-2088.0,,,,,
1645671213,,,,,,0.0,10200.0,66.0
1645671231,,,-2264.0,-10.0,-12.0,,,
1645671260,,,-2456.0,,,,,
1645671291,,,-2472.0,-11.0,-13.0,,,
1645671320,,,-1820.0,,,,,
1645671351,,,-1832.0,-11.0,-10.0,,,
1645671381,,,-1832.0,,,,,
1645671411,,,-1828.0,-11.0,-10.0,,,
1645671441,,,-1828.0,,,,,
1645671471,,,-1580.0,-11.0,-9.0,,,
1645671500,,,-2484.0,,,,,
1645671513,,,,,,0.0,10200.0,66.0
1645671531,,,-2140.0,-11.0,-11.0,,,
1645671560,,,-2136.0,,,,,
1645671591,,,-2472.0,-11.0,-13.0,,,
1645671600,6861.6,1216.0,,,,,,
1645671621,,,-1812.0,,,,,
1645671652,,,-2100.0,-11.0,-13.0,,,
1645671681,,,-1828.0,,,,,
1645671712,,,-1820.0,-11.0,-10.0,,,
1645671741,,,60.0,,,,,
1645671772,,,60.0,3.0,-2.0,,,
1645671801,,,60.0,,,,,
1645671813,,,,,,200.0,10100.0,67.0
1645671832,,,60.0,3.0,-2.0,,,
1645671861,,,60.0,,,,,
1645671892,,,60.0,3.0,-2.0,,,
1645671921,,,60.0,,,,,
1645671952,,,60.0,3.0,-2.0,,,
1645671981,,,60.0,,,,,
1645672013,,,60.0,3.0,-2.0,,,
1645672041,,,64.0,,,,,
1645672072,,,60.0,3.0,-2.0,,,
1645672101,,,60.0,,,,,
1645672114,,,,,,200.0,10100.0,67.0
1645672132,,,64.0,4.0,-2.0,,,
1645672161,,,-1964.0,,,,,
1645672192,,,-2408.0,-11.0,-13.0,,,
1645672221,,,-2408.0,,,,,
1645672252,,,-2260.0,-11.0,-12.0,,,
1645672281,,,-2236.0,,,,,
1645672312,,,-2192.0,-11.0,-11.0,,,
1645672341,,,-2128.0,,,,,
1645672372,,,-2152.0,-11.0,-11.0,,,
1645672402,,,-2120.0,,,,,
1645672414,,,,,,0.0,9700.0,66.0
1645672432,,,-1916.0,-10.0,-10.0,,,
1645672462,,,-1856.0,,,,,
